"PE.Cy7.A","APC.A","classes"
1.01355316819147,1.04142700266268,1
1.44350022647695,2.45770304258207,2
1.57501377800625,0.563958138536422,1
2.11404365999407,3.02689313713454,2
2.02295918289628,2.8181458108654,2
1.77980808371914,1.3059206005457,1
1.34766035926303,1.057903084248,1
1.37292000305991,0.787625762011096,1
1.2381117689483,1.06125318234124,1
3.46629163665576,0.702286974461733,3
1.3346317780751,1.1870703105672,1
1.48495106696057,0.694162556811641,1
1.58544102683692,0.726810752267583,1
1.87159636396975,2.82236735994058,2
1.49139355014221,1.27079007014995,1
1.42533166246719,0.569925683464715,1
1.70664742948492,0.740388692263072,1
1.62911751377398,1.28876049730532,1
1.35584237021023,0.945769303288212,1
2.14523371654594,1.03887787478188,1
1.93185785468042,1.4382341461848,1
1.38209835547739,1.18265049041093,1
1.68792774370585,3.05703592064787,2
0.916978760597563,0.700202157159817,1
2.42091249520744,2.90949887082821,2
2.19718632334745,2.8450585053971,2
1.93491146076057,2.85527808871597,2
1.65499026318299,1.52526460770787,1
1.98670301323605,2.787619663693,2
1.58661408427867,0.830687027849253,1
1.79886637073362,2.86701046755527,2
1.91642305578724,1.0421202389798,1
1.08826654102831,0.901948420643926,1
1.94587523422334,0.726994064211122,1
1.84569005570791,3.32982047961466,2
1.54747373292621,0.90349974724565,1
1.61849797182042,1.16482310114542,1
1.87541972548649,0.941044523584961,1
1.57710028452009,1.00043164459999,1
1.14625926779393,0.570610463987448,1
2.49603987378634,3.19613485214393,2
2.24026664911537,1.05558058589118,1
1.9794966356962,1.03078866093289,1
3.3953772533949,0.506219011670445,3
1.76369737632934,0.698754680541235,1
1.56976284502719,2.94607375299356,2
2.09183987607623,0.853064356764034,1
3.43308935856019,1.15494425951648,3
1.33295727154167,1.08500095706312,1
2.0864808037479,2.80893995509149,2
1.49250311570086,0.925672666374746,1
1.53465513141128,1.36076337126988,1
1.77552454304899,1.28064354236663,1
2.29607156799307,3.27920824200844,2
2.31768460042231,3.21823457198423,2
1.57357521326933,0.844521798563519,1
2.12259047787652,3.01531554337743,2
1.45024918158948,1.13811338549364,1
1.07785269697203,1.13475140921934,1
1.70600251771257,1.05231454215647,1
1.87745937140245,2.74542156945265,2
1.5712236555246,0.806570102818136,1
2.12439230809553,0.82392407632075,1
1.41696896680879,0.672526429988379,1
1.71170478688814,0.776867613723763,1
2.30118667727071,3.15645385709775,2
1.501134160526,1.0935348084833,1
2.06457117923014,0.912100699079251,1
1.53734515150328,1.40368699179399,1
1.93780033847494,0.880817360151356,1
1.99272653024933,2.73214344762302,2
3.47229345473531,0.901132306854355,3
2.03602466974787,3.15871598771839,2
2.08236702708308,2.95652491417273,2
1.78004795558051,0.397321591428086,1
1.96699317833169,0.897967180944336,1
1.39840711720275,0.647002114620051,1
1.00683233267678,0.618089109746206,1
1.70831493486866,3.14126225063254,2
1.11581437302713,1.2163307759605,1
2.05393435615605,2.40810667494894,2
1.43262088594405,0.794968671304966,1
1.18776393373167,0.845747143538424,1
1.74813657286655,1.04337554482586,1
1.30307186253889,0.912677163439089,1
2.07362369142643,2.94042475868331,2
1.91567057378349,1.12365619826977,1
1.78938322724441,2.40043731534877,2
1.71788534995301,0.879718429294958,1
1.53146924883075,1.07289683332025,1
1.45994642300185,2.83959263280055,2
2.15680433904734,3.13461209083434,2
1.87974545225881,1.12175760323073,1
3.66716571041416,1.00153409021932,3
1.98322057454013,1.12597072707226,1
1.79162329136534,1.27651492375285,1
1.81677120973782,0.953892022092487,1
1.62599758054164,1.05052699275542,1
1.75182549993911,0.898670159235991,1
2.12390743078853,2.87574073801514,2
1.97632610440092,1.10837291983145,1
1.84824039729727,1.28183356749241,1
1.06353316567368,0.796535287091198,1
1.77693738313388,0.685665222999531,1
1.51457934051381,0.716095613303614,1
2.06695830017846,2.94173001430372,2
1.74278153700529,0.818813501025825,1
0.993911701596885,0.592536340338567,1
1.17893618452188,0.666435746507698,1
2.28154908891047,2.35229962772743,2
1.435175114135,1.33242276205217,1
1.99639337261107,0.751772037583963,1
1.33830537895471,1.02251480257305,1
1.69511693136702,1.0684728688675,1
1.22975582129025,0.843030291880449,1
1.88965817937391,1.07238775642538,1
1.55826571177069,0.846535823008759,1
2.23328503176465,0.998698041918845,1
1.23249033103448,1.18175409840382,1
1.54326473813538,1.00628749069961,1
1.31136060058645,0.956925781626794,1
1.71372592694064,3.2189735656727,2
0.839933470953508,0.93504705612962,1
2.32548990322215,0.777106075987898,1
3.52170687009372,0.731010168267116,3
1.55003863312451,0.470745559263242,1
1.28756042937995,0.90698202328503,1
1.74509513528544,1.0121891666619,1
1.25197534422465,0.673822614945408,1
1.2520657698566,0.634835921337828,1
2.2115813990824,2.77648154086663,2
2.30938733929519,3.32096645571591,2
1.64923562626479,0.844948971154631,1
1.92270365271268,1.07607003841597,1
1.71489826762685,0.838834232985842,1
1.85664199214394,0.925168429706641,1
1.53667345934027,0.605065901492274,1
1.53060509285706,0.862375681102064,1
2.11698382492693,2.97548908408146,2
1.95049671907381,1.76893447257505,1
0.942277690329473,1.31602553952437,1
1.91997763059083,2.94189103815736,2
1.97973338545168,2.62911250871651,2
2.2625083467093,1.92624754594892,1
1.58690531734301,1.01133143701033,1
0.789097265537701,2.97036926098624,2
1.90082936827345,0.65955801943945,1
2.14835576043818,3.161703261082,2
0.99389402585147,1.36571991401149,1
1.86141796629372,0.806474134299934,1
1.31133453151479,1.04534130400878,1
1.30683639501895,1.36811546217364,1
1.31045691971668,0.676092367870295,1
3.52125982526641,0.859483607373608,3
1.75202933628679,0.783154586184757,1
2.04363199932102,1.0170691081767,1
1.96560530184443,3.07703354361466,2
2.13708072965713,3.14855922173853,2
1.74745480821817,3.01994674217752,2
2.01261202213609,2.85627344450528,2
2.20059544744555,2.33752365996378,2
0.913901097874353,1.53725267901986,1
2.07362855942726,1.12257138506698,1
1.91663418168572,1.33243693063738,1
3.49993727526515,0.991439370501508,3
1.89717667378962,1.20010347537921,1
1.66421720382447,3.07218123987478,2
1.69814236590411,1.0730050863672,1
2.12572485572646,3.09818797323158,2
1.61228317816455,1.569900703894,1
1.43389829197217,0.999094129671168,1
2.1976022220061,3.12887712692914,2
1.91169556562449,1.03085469786586,1
2.38328455114253,2.83205501608838,2
3.44316490354159,0.792849734971283,3
1.55934244687973,2.90319753305389,2
1.40524624243455,0.809064251723367,1
1.71083778956982,1.43079602926854,1
1.93235830173501,3.05242408110413,2
1.00527263198058,2.98790626302586,2
1.40875031378357,1.071338519468,1
1.48448780284078,0.91579778070931,1
1.81649886989121,0.380080992356737,1
1.59796993311057,2.54684779974162,2
1.47131280155576,0.991076952489042,1
2.16094275117473,3.06509260592209,2
1.6391304271569,1.30653719075433,1
1.77637528734026,3.16008755470689,2
1.52134008093902,0.570511787331988,1
1.74951345224319,0.648263783485321,1
2.264404932564,0.600959311270599,1
1.60933052599036,2.98939422338412,2
1.89794105833799,3.11444917221892,2
1.17586325962945,1.0645307681555,1
1.74153283809574,0.984855248861173,1
1.53765113844376,1.02047546364946,1
1.51480453743268,1.11451516412547,1
1.63835624663601,0.932063456545147,1
1.7750060039694,0.823386328939363,1
1.01612661077596,0.865878361670012,1
1.32105368238192,0.498851314677056,1
1.57971560144892,2.9428646275278,2
2.09605445530242,0.539532101205217,1
2.13910673907656,2.59253747577319,2
2.54065779199543,0.579682573714481,1
1.71777271078034,0.829841909463108,1
1.51840371327428,0.880816040888046,1
1.84882302281561,2.5314590686117,2
1.69616798265665,0.838291072466074,1
1.3056286879511,2.72344866683028,2
2.31894048585104,2.86538828779374,2
1.73205640001887,3.07847998900668,2
1.8052980305045,3.19152005260856,2
1.62665058060572,1.3213470157984,1
3.31790110531428,1.15944119257815,3
1.90792971307591,1.39319894641484,1
1.8190971136402,3.02637049785941,2
3.4042601333488,1.47408963625926,3
2.22221599705922,3.06013350805473,2
1.55230530982246,1.03778995954282,1
1.88210986674294,1.05161633287263,1
1.31230731983271,1.38682424200112,1
1.67670638895814,2.61828980218429,2
2.24352708660242,3.0337495763963,2
2.19517407355031,3.20216425386235,2
1.95053227177322,3.16524465214068,2
1.79265028083523,1.05529274598962,1
1.96993288909797,3.1605439006522,2
1.70994051028853,1.40618972534306,1
1.68447721115146,0.852654334328552,1
1.17396726411336,1.59517590674879,1
2.19142057378524,2.92967984049085,2
1.7873310644557,2.89527007061974,2
1.60596630355357,1.01257869023221,1
1.43794596478331,1.31971656028829,1
1.74295196451056,0.677960625180704,1
1.45138274941947,1.24572475868882,1
1.63789318316544,0.905223960587624,1
2.07864915175427,2.75617359470438,2
1.74240221317592,1.04334480566602,1
2.226609027277,2.88204229979048,2
1.51513873588647,1.32173137471025,1
2.30063689126952,3.15345544763361,2
1.59457653370443,2.71262156809785,2
1.21700312091727,1.05947668732536,1
1.66974086509917,0.851999798611187,1
2.14044020041077,0.929896670757397,1
1.90977208232027,2.68397522125726,2
1.751256043106,2.7609776472064,2
3.36491901333824,0.875648243001007,3
1.3401156488018,1.4634315717148,1
2.11652167760336,0.722749441330641,1
1.87032395995952,3.15159430600829,2
1.57019357781276,0.807628525965127,1
1.19570773081824,0.995021060011977,1
1.24930514979882,2.8991626521428,2
1.8896297167244,1.26148680770356,1
1.42987041908324,0.810675414022159,1
1.51458943239826,0.939306346055704,1
0.992228801351287,0.890628712647797,1
1.6869943603752,0.668014806682822,1
1.23557069969881,1.03515324341655,1
1.75853417909047,0.795104714273934,1
1.20088005588538,0.952650164376475,1
1.56556079050782,1.27725188682294,1
1.65032565190959,1.07771637511692,1
1.13797712965874,1.09135087282871,1
2.25187577078877,3.1020333029654,2
2.1076908769273,3.06150901597002,2
1.62211475169891,1.04527934625468,1
1.23170178870995,1.04743440316509,1
1.76608154775839,3.09518947691848,2
1.9057490531435,0.845318876499791,1
1.55022865909893,1.19062274916874,1
1.87972895553757,1.01788082654615,1
3.53877698634649,1.06331126342446,3
1.67605435541487,1.06951542411465,1
1.96688917100623,3.02970467920574,2
1.69021578519192,1.10324224012844,1
2.47280786774389,2.96454456893406,2
2.46102003621683,2.93826636552868,2
1.7036497830724,0.653789263295256,1
1.7426078074405,1.03094925467683,1
1.87929179445606,1.1921315450055,1
1.93342520875529,2.57491362004767,2
1.8452475411927,2.67896467164531,2
1.85196643172901,3.00659988568773,2
1.72166519533962,0.9188412706113,1
2.21091948322205,3.18087900376971,2
1.79258716446568,1.03350599172033,1
1.51745340147736,0.999623735564582,1
1.82931595711829,1.27256540174271,1
2.23322532856831,2.86483484258235,2
2.18409954672494,2.95655952524371,2
2.22698235440636,0.739221405397833,1
1.63579051925378,2.97149206645768,2
1.64241831102192,0.728024805990926,1
1.99095630502558,3.04409902805275,2
2.01946036906785,2.65892666314325,2
1.19598590844635,0.962394965867624,1
2.11566661962126,3.39049652430946,2
1.46146528564243,1.02321685611588,1
1.65656119763125,1.17631887636875,1
1.53665158202048,1.01317049453717,1
1.48962374827385,1.03052792683075,1
2.49773158490722,3.11259871645018,2
1.63365645552911,0.545756953344325,1
1.55254551079632,3.06817945515698,2
1.40868093116413,1.33292876216487,1
1.93685094891861,3.21320726160133,2
1.89439810893741,0.859846085312267,1
2.07031990653027,2.91394527155532,2
0.973673404620163,0.904680209109894,1
1.47623764522669,0.885851677139504,1
1.30346963304645,0.819790803888968,1
1.57346426782363,0.900018706433957,1
2.35776641447311,3.18054392234656,2
1.68950671757967,2.98963957548836,2
1.79858256252735,1.53317796139105,1
1.25757072044278,0.940937356885144,1
1.76349562734056,0.690724629532566,1
1.68350305710971,0.806148098415672,1
1.5234576869294,1.28831916025991,1
1.37553176214834,0.742245799412391,1
1.85624927236498,1.21098520175011,1
2.35922773868353,3.19023510052408,2
1.49195671522356,1.36885356990146,1
1.45326362122479,0.954103946897253,1
1.82107217724465,2.84754159254817,2
1.79622762947094,0.738715348765017,1
1.58547179666367,1.0593096545463,1
1.46005556473847,1.31041815646917,1
1.33148601488009,0.705672612779158,1
1.9794199142919,2.94996174400811,2
1.57105609017219,0.740890878974134,1
2.20612331470989,2.95217913932832,2
1.77872804660609,2.8105502106869,2
2.21711740664088,0.706196111836677,1
1.84273218794899,2.7852480617804,2
1.68079982775301,2.70000131830428,2
1.72326467967941,3.00981754032236,2
2.34964246641208,3.06909585266863,2
2.14393192486771,0.612228580199993,1
0.847893988383466,1.38835141931386,1
1.65848268472268,1.01333648620003,1
1.59846922395646,0.340053525403571,1
1.61956550301126,0.815850190705613,1
2.02143143011996,2.61748851463591,2
1.81305456279269,3.01299353849188,2
1.79092886416533,3.14999266421028,2
2.4911471951315,0.506530709345296,1
1.31714159838675,1.21671902164804,1
1.61201000395747,1.01772013697441,1
1.5702190796297,0.986281523585017,1
1.83176033298879,2.74724759163246,2
1.46292244645293,0.869501846879784,1
1.52327940107763,0.833846512985948,1
1.44262465993933,0.859282196600727,1
1.5616805344431,2.98164392050495,2
1.79183316909521,0.739258603831015,1
2.37954136140722,3.16609246949914,2
1.57798695495219,1.01315388405573,1
2.06685782275102,0.666447483296684,1
1.58884355478772,0.857879804035735,1
2.01487646409879,3.14853708609576,2
1.3533265561441,0.772644169654962,1
1.57401987427999,0.546286482536387,1
2.16827828592652,2.97910966896821,2
1.90225025394065,0.932875774906983,1
1.87128099184307,0.769769066248072,1
2.17648626826292,0.715991389856912,1
1.46550547019899,1.46335773560351,1
3.41908949544729,1.04419890606919,3
1.81272585292961,0.901361108290928,1
2.02186361802864,3.0922693438757,2
2.05959011675858,0.914665887052143,1
1.92633753315752,1.12861794448165,1
1.38060385165175,1.04057655525251,1
1.27757233863657,1.44206043613921,1
1.63398299356763,0.853168531431054,1
1.83666641722703,2.48066383717695,2
1.19914004319924,0.930176733458422,1
1.71144224287368,1.00366380947866,1
1.82672636015238,0.840613028083295,1
1.93949639847401,0.944302509079349,1
1.7664110509918,2.695418578129,2
1.16402482504979,1.07903469788918,1
1.41910938413961,0.709529742937909,1
1.6754760984402,0.855215230135329,1
1.81898563554728,0.69562757705463,1
1.87034185446709,2.8337400927733,2
1.15106610324346,0.769291091545356,1
1.42136431972626,0.957905816490262,1
1.55411083358661,1.41613916690949,1
1.36996412336777,0.869112329839996,1
2.18901204779491,2.63668878155164,2
1.46997345896772,1.20093764672379,1
1.83125354395797,3.06765158815578,2
2.07735043602798,3.14562061615085,2
1.42148490217004,1.13540237825204,1
2.21235706439375,0.620027307935326,1
1.19097409033353,1.1888657708873,1
1.67427174687792,1.1476954564603,1
2.30036646190248,3.19855891308348,2
1.58180392767073,0.847541693965102,1
1.9812938252273,2.9334326072592,2
2.08476740516023,0.749854630469301,1
1.60123021043044,1.08174703806804,1
1.59571017611125,1.0214165370061,1
1.33194347000923,1.14241500254126,1
2.10099418747246,3.17884514442384,2
2.5827769771235,1.57001343899623,1
2.24667496632283,1.02259500275373,1
1.11409110051069,0.937125586306229,1
2.54219744291544,2.85996077475352,2
1.38080963629617,1.03276010120294,1
1.29919955527738,0.690989694848693,1
1.54576746546151,0.808576682762472,1
2.14383583625734,2.91557407471099,2
2.08114569077832,3.17130652516316,2
1.79096288471734,0.774466904891668,1
3.60387994191957,0.716725458979339,3
1.5915292485179,1.84338564917852,1
2.17954525806331,3.20636446504217,2
1.69088250565072,0.859932389199901,1
2.4070969164743,2.99812944973985,2
1.13810193454588,0.786075720204476,1
3.65929025916624,0.960807309947223,3
1.63409448053692,0.719764372467685,1
1.67728480273775,0.552969345645366,1
1.41407915200581,0.98057838093644,1
2.33938110485001,3.00052906157533,2
1.60746280991546,0.723562466923768,1
1.63437850983067,0.61910632227617,1
1.49229574028598,1.1580324520804,1
1.69274497055182,1.39830438955036,1
0.967827127309798,0.953123330075948,1
2.22534487707284,2.87927483771782,2
1.74460740500871,0.92861133490948,1
2.30302901460214,3.09577759971161,2
1.95759174887252,0.861168929141851,1
1.67614806016008,0.904471399623301,1
1.9196208650037,3.01193874591628,2
2.00542673307779,2.8681969004804,2
1.54487298306635,1.22500986502121,1
3.27171767624654,1.28148684808872,1
1.26497552373316,1.04121458853224,1
1.45043481753577,0.922843878024341,1
1.5444758030831,1.23587468486803,1
1.82245780221311,0.719248095742504,1
1.66518903646721,1.08754031528279,1
2.10648013809493,3.00499127027093,2
1.40345783588093,1.2019543234609,1
1.92578072781485,1.23636312901627,1
1.71222274340531,0.929603581879528,1
1.71971708312847,2.92762953916353,2
1.2535534816256,0.826104135738227,1
1.39691981226178,0.8715158772739,1
1.1102555193676,1.48829550476181,1
2.30282870836984,1.06341889661236,1
2.07341087929169,2.66348302514645,2
1.64413147940027,0.826600320092834,1
2.23255446768346,2.89555233093917,2
1.58288170041454,0.997470027960742,1
1.98323136660964,1.11955468993991,1
2.15781860601494,0.879075202483438,1
1.44351643939087,1.26280449717494,1
1.93799973970451,0.573218384473752,1
1.60823287396209,1.00017370219628,1
1.92442616343017,0.698177250178082,1
3.59198998044234,1.0284254950349,3
2.2892701049394,2.69669809372922,2
2.31866832269754,2.59979972150278,2
1.77606295740239,2.85109249127021,2
1.88106139442541,0.59993355743433,1
2.10927954879985,0.938740063079583,1
1.7850935061399,1.00793754249153,1
1.69709868702166,0.801608756017353,1
1.15087851853598,1.11248874771935,1
1.59165369715418,0.818526013166589,1
3.45540564540054,0.790581417807503,3
1.52514878908427,0.903239695182682,1
2.22796493797969,1.00893755832478,1
1.35474302031514,0.854490093102876,1
2.12279157668778,3.02872909251416,2
2.00289949472638,2.88750522203963,2
2.09278193860242,0.929935268714771,1
1.43196211531165,0.878569316751352,1
1.750415506107,2.93736283210638,2
1.37258657923223,0.941326183542921,1
1.85249114858725,0.668379335665132,1
1.07215722010202,1.13794460618375,1
2.2396646157945,2.95438545444274,2
2.14805158581922,2.5196227539569,2
1.26301321316366,1.26127672779981,1
1.84358882845313,0.890812048732014,1
1.28712250515824,0.979626373118134,1
2.22981090730818,3.07239520954283,2
1.6111870875954,0.731206913108298,1
2.16050468136325,1.25755373600883,1
1.30247977095772,0.763340687615384,1
1.80879160849228,2.62981101380606,2
1.80320251474212,2.89154563282941,2
2.19505189936887,2.92646920332511,2
1.76094663310295,2.84595335688272,2
1.86058668247138,2.91842929497406,2
1.04140580398791,1.04880949580502,1
1.48696655393119,0.822799696121344,1
1.62208970927758,0.867842637206604,1
1.8200199083002,1.00985289258487,1
1.02105682040537,0.549408843065817,1
0.976444499213954,0.951702519858991,1
2.17180505522456,0.920242106506747,1
3.44027138245758,1.44908656201785,3
1.31366887137943,1.31652421907835,1
2.29724473145314,2.65620247471118,2
2.08596097982972,1.18570357393579,1
1.45054121813589,0.6390315805262,1
1.99778945297414,2.71949682639431,2
2.27090106834942,3.15212945634655,2
0.965185164666903,1.38673900238986,1
1.43680131274644,0.91007435480969,1
2.02674211751393,1.0803498939233,1
1.99131843891126,3.06498393817413,2
1.68103415798782,0.703187398475263,1
2.341009810818,3.14534707377668,2
2.13496720564908,2.0219658728222,1
1.63821654131805,0.623608846876396,1
1.90935749143344,1.00712369264308,1
2.15718620694455,3.00268305760611,2
1.01509798869893,1.16439368973479,1
