"PE.Cy7.A","APC.A","classes"
1.22931548841257,0.631963930565463,1
1.81401709440093,2.62674742692467,2
1.4557477664972,0.973255041775076,1
1.53250228784479,0.681432729971104,1
2.04100964815135,3.00697205307904,2
2.3984637307088,2.91847068607178,2
1.32284072696831,0.857655595567887,1
1.98774958183138,2.79330234985207,2
2.58385563883323,2.93637065316058,2
1.84547149608325,0.937527425973483,1
1.93288945060853,0.56662872537285,1
1.80491985775186,2.8017829728013,2
2.49749462372902,2.86286007641009,2
1.81062345155674,0.773413224858027,1
2.52935572979804,3.24512142867148,2
1.65960947765302,0.751399208405448,1
2.08112570847218,0.899318123557654,1
1.40539057800503,3.20968181359964,2
2.31749990844252,3.17256663565034,2
1.23746597929107,0.469845734112986,1
2.23190808002968,2.69160828118933,2
1.19218181147578,0.787602662679469,1
1.44382056538867,0.754553197874758,1
2.15170492798219,2.11709683208817,1
1.82075843504044,3.07214559415417,2
1.70417903560562,0.697981357578043,1
1.94632459209618,2.8588980518342,2
1.1602884137623,0.7503576204286,1
3.46080056882523,0.996416581163012,3
1.49978363641244,0.527257216362197,1
1.90296080752594,0.69418794353241,1
1.64391958798683,2.92159063381834,2
1.98960718844203,3.13173022913521,2
1.91693412372152,2.74049343042648,2
2.28180908435409,3.06258237601871,2
1.50920417367698,0.437252997483237,1
1.52387371273552,0.742101422864349,1
1.36212410320898,2.32768961506952,2
2.39899220908687,2.34906402250621,2
1.1574260628197,0.732777436447897,1
1.63066086404957,0.67575369717562,1
1.93876958225831,2.93402907483711,2
1.93735936802568,3.50039530316968,2
1.196409191416,0.882070922735512,1
1.50701361845445,0.829374190529639,1
2.15530146525106,3.11717927922063,2
2.93482559643406,3.19818479648145,2
3.31193978559817,3.16970495742768,2
1.16632148812401,0.811995809398084,1
1.89313355866572,2.63096169977454,2
1.47293221939197,0.713546935630832,1
1.8894765793329,0.654862001751076,1
2.62911199790143,2.75308915877131,2
2.29538881349435,2.88981134500578,2
1.71702269668975,0.46804849315172,1
0.993455680966274,1.047736095255,1
2.41502999844029,2.90432178764964,2
1.86041107444537,0.617708130948939,1
3.36227795431274,2.87605357787016,2
2.06627411239175,3.30545103387692,2
2.29134835595037,3.21633934286616,2
1.0943528575558,0.9620815331145,1
2.24053108914579,3.05025643993193,2
1.57438271326231,0.833491402275717,1
2.09420936539883,2.61337839795023,2
1.96708757703282,0.629096856315152,1
2.06059002401278,3.16161624389906,2
1.91696615933855,0.890228775547257,1
2.26775451890855,1.04271906966389,1
2.34045798656195,3.17528311709569,2
1.47077042953126,0.784342318249751,1
1.80112281973621,3.09950239003383,2
2.43212747926167,3.39857106891583,2
1.61706890230485,0.913170291161531,1
1.97563255661041,0.615812910671201,1
1.19704408502223,2.64565310182509,2
1.99387398410484,0.354538643816016,1
2.62398292131079,3.1132810939638,2
1.80928971300376,0.61849859071915,1
2.61702338946498,3.29185014008453,2
1.61805275722552,0.852184894214621,1
1.42151870124302,0.760146924832481,1
1.31402903011049,0.944317728502476,1
2.95041976761251,2.31836996077569,2
1.69085268727599,0.711274105149818,1
2.22298895721138,0.993429567963542,1
1.41704584705081,1.09766484922855,1
2.75530673517039,2.93744259575864,2
1.7751980205704,2.56634776799816,2
1.37604708995818,0.914409236565831,1
1.63872755537548,1.07436688762795,1
1.43368078264109,0.878848768118874,1
1.91965941318659,2.61332493020766,2
1.4019041691598,0.778070736261947,1
2.5742815891046,2.75688979541077,2
1.37057483432581,0.447944895268115,1
2.38807536748242,3.21301448009839,2
1.49563339713395,0.840778678508021,1
2.21149735980871,0.413334319252678,1
1.69892352073877,3.08835344566677,2
2.28094225642012,3.04594175405269,2
1.60346327786156,0.979495111990118,1
1.73440106737368,0.907675983962754,1
3.49859898231044,1.82432020808891,3
1.80808871474202,3.12872076089923,2
1.93509577629535,2.51482455541347,2
1.72283395862371,0.929737484799518,1
1.36500605720233,0.878821815109923,1
1.22366615477581,1.23298576601731,1
1.71677019866865,2.95467423114063,2
1.24583654232066,0.649805839380259,1
0.947071140983503,0.582222660432667,1
1.39959161036527,0.53520554314528,1
1.915669315342,3.14879576431845,2
1.78877404232167,3.06414025624606,2
2.26992857927166,3.29280511946468,2
0.978834721149405,0.800244170441701,1
2.19551795087399,3.44525071002143,2
1.38195464316125,2.79777710005416,2
2.02943966231381,2.49542999585613,2
1.65029512094623,1.11660096685644,1
1.91510519502284,0.768601278590814,1
2.10268075144978,3.01027991290643,2
2.26247685258556,2.95179397651742,2
1.99675069439911,3.04432146910931,2
2.05161018029443,2.4778392135778,2
2.2819723695939,2.48997774938565,2
1.59051929170351,0.90105075460255,1
2.25911603126685,3.45870592369545,2
1.09232199242562,0.811499709199199,1
1.63929758969423,0.743760590034071,1
1.9061719581935,2.62183047717781,2
2.2121792557191,2.82504785107857,2
2.12716192684403,2.92651553951886,2
2.05641679625551,2.74404349430933,2
1.34326041108089,2.9727794998795,2
2.37808064119246,3.08958285419174,2
1.86918539794752,0.421184978357276,1
1.87714993714702,0.463243711489356,1
2.16772426861077,3.09188483233503,2
2.26959548095771,3.0683160718993,2
2.04760877064908,0.953982120363717,1
2.03878507160674,2.95809635395649,2
1.77298795570521,0.786605823628418,1
1.47945688840528,0.604327109322345,1
2.08795360821072,2.89243080821143,2
2.14159260682959,3.02842635371881,2
2.54966003800158,3.01577521270046,2
1.40749915250715,0.811223019300273,1
2.2245547240266,2.65439830823502,2
1.74713337371564,0.438654668266552,1
1.57929596794166,3.36179187536573,2
2.40799221260155,3.10954192367332,2
1.6389217902437,0.623959145588239,1
1.49083819903274,0.535745603886239,1
2.33846083611025,2.96766877299033,2
1.52911272704636,0.817020727694171,1
2.70487265825908,2.97023812503771,2
1.59797932971247,0.676116606219484,1
1.85758987889454,0.642377810933578,1
2.26778037172894,2.98275701175352,2
1.29111833323393,0.319189152255977,1
2.21225311515546,3.03501087230794,2
1.70774683996532,0.698670178266093,1
1.90151769207557,1.13790715722338,1
1.29841848223476,1.01738284582951,1
1.60455753463914,3.10039556976404,2
2.25620722212997,3.22982285903686,2
1.88099207840099,0.649519977251905,1
1.14104462923305,0.774344206002022,1
1.14388388883843,0.789590385549984,1
1.98807905585033,0.520461003205414,1
1.77351900990805,3.16055891217925,2
2.72471835610431,2.93745198947313,2
1.66008279507894,0.890539949433575,1
1.97160710359652,2.87141811031414,2
1.89636804645047,0.733427867921991,1
3.48770751718855,2.78402039370989,2
2.36473221457476,3.08414341642765,2
3.42809735975288,0.985615896126379,3
1.52384142096601,0.675278758141074,1
2.07061514610732,2.71867065288851,2
1.75816044642269,2.81401895877316,2
1.87295776801383,0.346361522810572,1
1.18305595020916,0.845177616948027,1
2.1513060465614,3.05042694871075,2
2.02618999714571,3.0347408022575,2
2.21226863818514,2.96918909922362,2
1.04171888158419,2.75155452716291,2
1.56702182114894,2.93129506257366,2
1.15540814713569,0.756557601851046,1
1.73971528517519,1.07903045852033,1
1.97619289351316,3.26525436903683,2
1.25584518123034,0.654435270720788,1
2.21130290378029,0.873292077181929,1
2.07571978621017,3.03103234503307,2
2.07095896734881,0.376206179457007,1
1.63522109486459,0.736970589272164,1
2.25344995041536,3.15520192822271,2
2.08112668402062,2.6209727986348,2
1.53621659480003,0.127767583333443,1
1.30139427500093,1.06914512543011,1
1.88101461665874,2.94066413688776,2
2.35708944701422,2.94668042427033,2
1.68961832033216,3.06191025712576,2
2.14496550320658,3.21151534859304,2
1.56826877760935,0.865587413228418,1
2.18019748075105,3.31239058311967,2
1.28708239054141,1.07424303123973,1
2.45244088230163,3.15070992086957,2
1.87869823501803,2.52509695406652,2
1.26792612795707,0.748827937015295,1
1.57560995418847,0.594903638855256,1
2.30968645510767,3.54831087796605,2
1.61031671713991,3.01909987173744,2
2.25357243321585,3.31268363046743,2
1.7166376326164,0.946075303968868,1
2.19166603648017,2.8733943240419,2
1.58560734269148,0.957312082095421,1
2.15215018364593,2.97575340165591,2
2.72697191272562,3.1271329576235,2
1.82088760857425,0.616379798421753,1
1.21253557945168,3.05751625365651,2
2.08645778700444,2.97152086903106,2
2.45912373028206,2.87470359702369,2
2.32041138804538,2.72104736184298,2
2.06555900555559,0.939102890051682,1
1.704857552014,0.814430361958915,1
1.93556913197243,3.0903999234807,2
2.38536874692317,2.82985783844684,2
1.70871309560209,0.78595458081356,1
1.9659198453171,2.84112836042866,2
2.3075291236268,3.06154590199076,2
2.00332949978293,2.79739502442731,2
2.12841541258697,2.94216387508886,2
1.78853509098288,0.915089843664405,1
2.62407024736443,3.25706219683805,2
1.7242017638756,0.924409998657598,1
2.31723683291273,2.88520118128323,2
1.9435852888605,2.94974717022507,2
1.65635960095833,0.761349552699082,1
1.73567593404599,2.83875965684648,2
2.13934075791527,3.17423193790745,2
2.69770032764735,3.0650034856264,2
1.68362960489857,0.639353117251245,1
2.06995432381124,2.96127949609831,2
0.94516028061945,0.841723676416812,1
1.18952563626811,1.06937305337949,1
1.30337837211431,0.741739697263343,1
1.63339962903856,2.86830233148754,2
3.68898167400173,1.14755336487789,3
2.15748321219294,2.76132944513835,2
2.08476104318421,2.74082010097892,2
0.966794534991636,0.77903169473532,1
1.29742142328439,0.964326322257996,1
2.29197045471598,3.02690026699263,2
1.87716556403869,2.66215694161505,2
1.74744294350885,0.725348813015355,1
1.41740150546364,0.94879330022881,1
2.16520204553514,3.14686281704203,2
1.64163058913112,0.681372002434918,1
2.06531615784723,2.96659767914304,2
2.3445545755235,3.25084793671473,2
3.5284326850244,0.958601054271932,3
1.76985731035344,3.00325278344787,2
3.39851689638224,0.910271692898042,3
1.81603724560828,0.441493302735611,1
1.62612257036324,0.413986618552458,1
1.66172150585237,2.7383244439661,2
1.52562863308729,0.718067894665015,1
1.70300908293889,1.09935774389614,1
1.85064322347265,3.20490223985449,2
1.87089717638103,2.78130967960719,2
1.54822300428481,0.626715235289419,1
2.470464039487,3.09392009236317,2
1.03244117052533,0.513801802471109,1
1.49436132377164,0.583423551689613,1
1.87238330275756,3.1034846364902,2
0.821748270897869,0.426539311152891,1
1.83294283101239,3.38696584644105,2
0.833307257601496,0.652649481303255,1
0.929709314009768,0.968090694078669,1
1.64824267464289,0.615930719970364,1
2.96422763180616,2.78661090611465,2
2.44306626551452,3.29344445992838,2
1.83364257796675,3.04101217097788,2
2.14258885046683,0.413915916805388,1
2.08375697298343,2.80027030588612,2
2.09979991164771,2.95289360001514,2
2.15390738696226,2.57800688956226,2
2.72380287417684,2.78621742343084,2
1.83345968549131,3.22869098678089,2
2.69775415326321,2.91208892134163,2
2.47406447043113,2.9305145390926,2
1.9896032362966,2.88137860225571,2
2.22136197947547,3.26611068081042,2
1.43878631816077,0.991556084549452,1
1.75933054892127,0.442541682277804,1
1.43627590695442,0.892053950168002,1
1.62729205133425,2.49013691238668,2
0.767498982387496,0.556899026859749,1
1.54642879659137,0.84651526255717,1
1.70757064884465,0.731056142702197,1
1.79571027505031,2.66985797156533,2
1.50198797696385,0.7863947118811,1
2.04180112464869,2.86659850725391,2
1.72548378394966,3.33227217597359,2
1.38534146393719,0.959385362348958,1
1.53283840019931,0.855025479268866,1
2.00071769073201,3.23229842541155,2
1.51453882546163,0.6351602050933,1
0.695981192394918,0.517745122401734,1
1.82332818225242,2.63585590455451,2
1.56127991456255,0.783920637265701,1
1.56171765661883,0.669447352511007,1
2.25371621607627,3.14061724853437,2
1.45343016610714,0.741827772855953,1
1.40680180120906,0.75702689433878,1
1.69698811626436,3.02426875313746,2
1.96939849409461,2.98336271053317,2
1.70954553092939,2.91040758485349,2
1.51079738717948,1.06433511783766,1
2.10932024259767,2.87529533933933,2
1.93851010574943,2.16265531223272,1
1.89727222335651,3.09896560763546,2
1.26282798981331,1.13565691387351,1
2.01469371049604,0.806301635652997,1
1.57834931559657,0.783226296288692,1
1.75873482555778,3.02519387081376,2
2.46132531082151,2.86760385126029,2
1.89306840499185,2.85372639030142,2
2.06297083099205,3.04217514919562,2
2.40353726501271,2.76356807659868,2
2.14462717409024,0.790298085161147,1
1.28771255487684,1.00377855489699,1
2.53548119217651,3.24943239391893,2
0.991923908851138,0.817459197655949,1
0.846966976571143,0.936475492953008,1
2.09509095917383,2.67501403749702,2
3.42806656875613,0.928031169824256,3
1.92290062948975,2.93226964261355,2
2.64343177913863,3.37456448237426,2
1.74930637902817,2.428708011909,2
1.96403952038454,0.67318409991743,1
1.82930728289905,0.704891394128621,1
1.7587429625174,2.67240110516123,2
1.97110899628985,0.739350589564722,1
1.1770538887336,0.737444257581059,1
0.940084779185331,0.794156302547169,1
1.62017913862758,0.736740620144474,1
1.80890695725966,2.5912240155966,2
1.22569173119284,0.746042504279428,1
1.84067077356566,0.55496044069848,1
1.42088475316721,0.904308544816528,1
1.06415456371257,0.737973028630794,1
1.85741032232409,2.75054837491618,2
1.8996828365159,0.616656392683195,1
1.68346634164431,0.38238005875754,1
1.6817509580847,0.816540256632616,1
2.25670543782965,3.15030215605364,2
1.16455898140858,1.09270450501318,1
1.16972421807853,0.784369802368382,1
2.05424101522455,2.87487598464942,2
2.0600271261761,2.91870616109954,2
1.48225815218841,0.573304765812214,1
1.39382410564893,0.89120454704913,1
1.57668872402448,0.785734861162455,1
2.14727509437716,3.17278937522195,2
2.30343546641992,2.79228619511027,2
1.30405573282332,0.790761303666335,1
1.89177328984009,0.879767083320282,1
1.68276688317184,0.452808033416425,1
1.48461838512552,0.651830287583737,1
2.51743427532348,3.13327236636734,2
2.58793742659344,3.23266368720655,2
1.50270153618817,1.22443792969815,1
1.245303186334,0.776753283056091,1
2.44367781852688,3.01347507844566,2
1.92227674748654,0.816565770176987,1
1.43485530806227,0.832479316201245,1
1.91925466800157,0.670816452579281,1
1.84176559070752,2.59209378318622,2
1.87154427883587,2.77599574365025,2
2.13477235815993,3.06479375296876,2
1.60512299341558,0.50480963049576,1
2.16434677309908,3.33217188453603,2
2.1567305432277,3.09732407384238,2
1.99887341597234,2.83459026484812,2
1.21081970806783,0.73998572475989,1
2.28684394214621,3.40589662413303,2
2.21024042120803,2.90075954483242,2
1.67782293610485,0.626152892306282,1
0.700224456496926,0.753854651834007,1
2.02932519810908,2.58477434768017,2
2.14838081355202,0.700754384211868,1
2.10873119916068,2.61307763328036,2
1.52851688493603,0.961265252353161,1
1.35538188539812,0.968909041351731,1
1.78223990027153,0.479626301054928,1
1.8577640443476,0.818073297716313,1
1.85731809288709,0.643614488501282,1
1.61962214355894,0.511533844313053,1
0.891583595384193,0.99327696247804,1
1.70830097350327,2.26891775632901,1
2.07974593614023,2.88844972166095,2
1.8344537562016,0.887427387652403,1
2.02417297337002,3.02432040179164,2
2.25555883028411,2.92011389081649,2
1.32588697133667,0.886983199383272,1
1.60843424924152,0.608275283971241,1
1.55164625069022,1.02710545750031,1
1.88254064952791,2.56385347073249,2
2.12119421637204,2.55038787431412,2
1.63919137657615,0.489738303841285,1
1.77235048248503,3.29331494926657,2
1.44242052026714,2.73082354361803,2
2.15400859927131,2.86218697846557,2
1.51796913786844,0.666322672082527,1
2.03522413532989,0.600482657448474,1
1.68908985586397,0.703632162339423,1
1.72433921604338,0.965767062326092,1
1.31351839869425,0.823533960208436,1
1.78154080838982,0.736149885053922,1
0.934690939310515,0.698889632957096,1
2.02109750031333,0.810680398465873,1
1.55214867192002,2.6004310584276,2
1.699365815422,2.33104633833902,2
1.68795614194717,0.43869773074175,1
2.18949353748847,0.798496634721545,1
2.04357593907508,2.74562859172631,2
2.11713206936455,0.72826279187247,1
1.99924119036322,2.92893272219249,2
1.33499660385033,0.806638879058522,1
1.49012858649177,0.664792831848321,1
1.9426303306123,3.17842068087499,2
2.29210710881667,0.826443381905996,1
2.11784778683315,2.60545599316962,2
2.42905447851205,2.82317938003552,2
1.54624714351006,1.05250535515272,1
2.19826430656278,3.12677211684128,2
1.080189798485,2.87933074839324,2
1.41610626513318,0.818358305829655,1
1.72410501283483,2.49567299555288,2
1.30626107401621,0.508681830877439,1
2.09968999083087,0.790922919363638,1
2.14500094200758,2.68609175873997,2
1.40169500182857,0.784625421396258,1
1.84391854114233,2.94548226515172,2
1.69050420441041,0.840775350538222,1
1.80596514051862,0.934258312396398,1
1.55704067895669,0.706377297533007,1
2.07411481108658,1.10015404120415,1
1.99072244961135,2.89351373944137,2
1.71316375603826,0.940556591527285,1
2.07931687744354,3.28565965721839,2
2.45127531448616,2.42873305152592,2
1.54661690020781,0.861907760257675,1
2.31898451467934,2.94591781228149,2
1.45332292985215,0.918523735520467,1
1.27581344821054,0.970312880210265,1
1.52031729659023,0.907999014837948,1
1.71116188086751,0.648114762849775,1
1.36557614306826,0.814765109034768,1
2.03324628826628,3.05301046234445,2
1.69197771408684,0.780251119122409,1
1.9098493317825,0.198125704380582,1
2.38949292635502,3.15446362206183,2
1.75129917903434,2.8203441987,2
2.32582346206723,3.03787340832209,2
1.57031552074943,0.759924483574195,1
1.19415329163158,0.705805209703101,1
1.92098919787003,0.648798024194638,1
1.59951725612292,0.748597185121533,1
1.69007796889516,1.04745174077667,1
2.50947919503075,3.03246083043227,2
1.39629251028651,0.693225571520402,1
1.67669281666993,0.494197325321379,1
1.49739730005648,2.95772016176078,2
1.91927375297039,3.10022090446232,2
1.93222226585327,2.88523836760486,2
2.38816826941738,3.03665154189734,2
1.65565945005997,2.52279500240872,2
2.19187832401885,3.10914295543983,2
2.1370060502091,3.22643881960993,2
1.24043928439646,0.641041009070506,1
1.53976400454029,2.78191630282855,2
2.26363386723498,3.47689766086954,2
1.54230326050934,2.8282429906994,2
1.47338456659468,0.600376445178477,1
1.57433935888305,0.981644456240919,1
2.40619824332076,2.72911775267957,2
1.68625494977847,2.79506275600964,2
1.13811185078434,0.920236084747922,1
1.74980281617446,3.01384222854433,2
1.77240931591239,0.552706993960328,1
1.85333090755901,0.691812439501769,1
1.54524401590271,0.727295431832919,1
1.85950914824352,0.526204093502755,1
1.90720409624992,3.00388636441811,2
1.90247792498087,2.62716481747896,2
2.29237366729589,3.33019573447435,2
1.67374493071528,3.15045459587669,2
1.15533940808241,0.885790115135384,1
1.95729299079405,0.893014676068258,1
1.67165245209343,2.47145284150418,2
2.24346786676173,3.33849678252781,2
2.13266618264205,3.24093232095841,2
2.14935811343189,2.98190998926417,2
2.10758701708243,3.46722592312049,2
1.76761842310354,0.811178176049994,1
1.05462249858272,0.828297385225109,1
2.09231904589165,0.838896828546955,1
1.72958212979396,0.564490524671399,1
2.72373545974555,0.981555967205103,1
2.20703632498918,3.2610117663932,2
2.04198638292119,2.76504636307423,2
1.40002952626433,0.888249395421418,1
1.32086400016627,0.596102309677608,1
1.73773727582184,2.90599568850185,2
1.46338465142951,0.675675296017388,1
1.17886602842172,0.844568401500618,1
1.82244727728099,3.18157400882919,2
2.27993039669365,2.87919952057265,2
2.58130873152623,3.01976226944865,2
2.41226870373015,3.10545152516614,2
1.37521529031704,0.726932793038457,1
2.17495129183352,2.6166830046663,2
1.69504118094294,0.889390857786988,1
2.38248438209736,2.95380172313098,2
1.3221704556842,0.91606022381809,1
2.117866369078,2.38447288429045,2
1.96855675518199,2.90108878959151,2
1.20674657833962,0.719860771272822,1
2.20102072647622,2.69122246368824,2
1.08253781275733,0.799818357566032,1
1.8877087982198,0.44998250792632,1
1.84712962402144,2.6902503625974,2
1.48446297045807,2.82112751187785,2
1.92736802033695,2.92743520292066,2
1.70064189151618,0.780557273957195,1
2.33329570786822,3.06226284017442,2
2.11577461351002,2.66946663096145,2
1.9612474007782,0.812690786169617,1
2.29299400067496,2.31835590802228,2
1.44696067418246,0.750043303264043,1
2.14426270568132,3.05717867785445,2
1.86951233707219,2.77486535947951,2
1.49080941565221,0.790639501080321,1
2.01558803322064,3.57468882498437,2
3.37364585630243,0.876047626306112,3
2.07790884592444,2.91052312550105,2
2.25788010391113,0.955832459964763,1
1.48021587572615,0.743993492457485,1
1.66077935144838,0.728969822792005,1
2.24862602420385,2.67420410244703,2
1.46536324798563,0.76240472002537,1
1.12185486052804,0.312851882280952,1
2.35894142848619,3.08127231701732,2
1.43608199896923,0.827051184163774,1
1.46380279203026,2.69995109093837,2
2.15030133847114,3.26975175365003,2
2.36547866254793,3.11769174972012,2
2.12583616192967,3.45200656605104,2
1.94552965888723,2.93146162006635,2
1.80507327418619,2.88913466963746,2
1.63091302598422,0.61578520116563,1
2.16637425937039,2.86538190311488,2
1.15280543257882,0.908644424872061,1
2.27710422158395,3.18090736494869,2
2.43382427393919,2.8757234956078,2
2.17512680308054,3.32466632668177,2
1.4068727385763,0.777276218830012,1
2.54560225729367,2.82775075886423,2
1.76592826545105,1.1790494087776,1
1.32021813826563,1.01582842928965,1
1.58162180587317,0.649029636349014,1
1.89730150719599,2.64606019668954,2
1.43293127719783,1.01692740005405,1
2.06923566354065,0.804507312017444,1
2.1595880311283,2.88615103719955,2
2.12050474120571,3.23083497033325,2
